id,brand,model,technology,profile,min_flow_m3h,max_flow_m3h,max_head_m,base_cost_eur,is_atex,description,recommended_motor_kw,motor_voltage,match_score,wetted_body_material,wetted_elastomer_material,curve_reference_url
SYDEX-FMC07_4CAJ6_3B_-0_55,Sydex,FMC07/4CAJ6(3B)-0.55,TORNILLO_HELICOIDAL,BARATA,0.111,0.74,40.8,660.0,False,BOMBA CON MOTOR 0.55KW-SIN VARIADOR,0.55,Trifasico 400V,0.149,,,
SYDEX-FMC15_4CAJ6_3B_0_55K,Sydex,"FMC15/4CAJ6(3B)0,55K",TORNILLO_HELICOIDAL,BARATA,0.231,1.54,40.8,660.0,False,"BOMBA SYDEX A VEL. FIJA MOTOR 0,55KW",0.55,Trifasico 400V,0.311,,,
SYDEX-FMS25_4CAJ6-075KW,Sydex,FMS25/4CAJ6-075KW,TORNILLO_HELICOIDAL,BARATA,0.381,2.54,40.8,850.0,False,BOMBA FMS25/4 CAJ6(4D)-0.75KW,0.75,Trifasico 400V,0.376,,,
SYDEX-FMS60_4_J2J_8__4F_,Sydex,FMS60/4 J2J 8 (4F),TORNILLO_HELICOIDAL,BARATA,0.906,6.04,40.8,850.0,False,BOMBA SYDEX-STATOR NBR; CIERRE MEC:CER-GRA-NITRILE,,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0351LG5460L1BAE_G,Sydex,BK0351LG5460L1BAE/G,TORNILLO_HELICOIDAL,BARATA,1.5,10.0,61.1,875.6,False,BOMBA BK035-1LG5-460-L1BA-E/G-0.75KW,0.75,Trifasico 400V,0.65,,,
SYDEX-FMS50_4_CAJ_4F_,Sydex,FMS50/4 CAJ(4F),TORNILLO_HELICOIDAL,BARATA,0.756,5.04,40.8,1040.0,False,BOMBA SYDEX MOD. FMS 50/4 CAJ 6,,Trifasico 400V,0.65,,,
SYDEX-FMS_60_4_CAJ6__4F_,Sydex,FMS 60/4 CAJ6 (4F),TORNILLO_HELICOIDAL,BARATA,0.906,6.04,40.8,1060.0,False,BOMBA FMS 60/4 CAJ6,,Trifasico 400V,0.65,,,
SYDEX-BK0201LG5220L1BA-E_G,Sydex,BK0201LG5220L1BA-E/G,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1147.0,False,BOMBA SYDEX BK020,,Trifasico 400V,0.65,,,
SYDEX-FMC_03_6_CAJ6_VAR,Sydex,FMC 03/6 CAJ6+VAR,TORNILLO_HELICOIDAL,BARATA,0.054,0.36,40.8,1187.0,False,"BOMBA SYDEX MOD. FMC03/6 CAJ6- 0,37KW-CON VARIADOR",0.37,Trifasico 400V,0.108,,,
SYDEX-BK0151LG5220L1AA-E_G,Sydex,BK0151LG5220L1AA-E/G,TORNILLO_HELICOIDAL,BARATA,0.06,0.4,61.1,1202.05,False,BOMBA BK015-1L- 400L/H-0.75KW (VELOCIDAD FIJA),0.75,Trifasico 400V,0.089,,,
SYDEX-FMS_60_4_CAK6,Sydex,FMS 60/4 CAK6,TORNILLO_HELICOIDAL,BARATA,0.906,6.04,40.8,1208.9,False,"BOMBA SYDEX 2"" 1400 RPM 2/4 BAR 1.5KW NBR",1.5,Trifasico 400V,0.447,,Nitrilo (NBR/Buna-N),
SYDEX-BK0201LA6220L1AAE_G,Sydex,BK0201LA6220L1AAE/G,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1224.0,False,BOMBA BK020-1L-A6-220- 0.75KW-VARMEC RCV241,0.75,Trifasico 400V,0.667,,,
SYDEX-BK0391LG5460L1BA-E_D,Sydex,BK0391LG5460L1BA-E/D,TORNILLO_HELICOIDAL,BARATA,2.4,16.0,61.1,1272.7,False,BOMBA BK039-1L-460-L1BA-E/D-2.2KW,2.2,Trifasico 400V,0.65,,,
SYDEX-FMC-07_4_CAJ6__3B_,Sydex,FMC-07/4 CAJ6 (3B),TORNILLO_HELICOIDAL,BARATA,0.111,0.74,40.8,1280.4,False,FREE MOULDED PUMP 0.37KW 4P B5,0.37,Trifasico 400V,0.222,,,
SYDEX-FMC07_4_CAJ6-0_37KW,Sydex,FMC07/4 CAJ6-0.37KW,TORNILLO_HELICOIDAL,BARATA,0.111,0.74,40.8,1305.7,False,BOMBA SYDEX FMC 07/4 CAJ 6- 0.37KW-C/VARIADOR,0.37,Trifasico 400V,0.222,,,
SYDEX-BK0202SG5220L1A-0_75,Sydex,BK0202SG5220L1A-0.75,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1364.0,False,BOMBA SYDEX BK020-2S-G5-220-L1AA-E/G-MOTOR 0.75KW,0.75,Trifasico 400V,0.667,,,
SYDEX-BK0152SG5220L1AA-E_G,Sydex,BK0152SG5220L1AA-E/G,TORNILLO_HELICOIDAL,BARATA,0.33,2.2,61.1,1367.0,False,BOMBA SYDEX MOD: BK015-MOTOR 0.75KW,0.75,Trifasico 400V,0.489,,,
SYDEX-BK0201LG5220L1AA_V,Sydex,BK0201LG5220L1AA+V,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1368.84,False,BOMBA SYDEX- CON VARIADOR-0.55KW,0.55,Trifasico 400V,0.909,,,
SYDEX-BK0201LG5220L1AAE_G,Sydex,BK0201LG5220L1AAE/G,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1380.0,False,"BOMBA BK020-1L-G5-220-L1AA-E/G-0,75KW-VEL.FIJA",0.75,Trifasico 400V,0.667,,,
SYDEX-BK0351LG5460L1BA-E_G,Sydex,BK0351LG5460L1BA-E/G,TORNILLO_HELICOIDAL,BARATA,1.5,10.0,61.1,1444.0,False,"BOMBA GG20 2"" NBR S/S/VIT +BASE 230/400 0.75 KW",0.75,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0352SG5460L1BAE_G,Sydex,BK0352SG5460L1BAE/G,TORNILLO_HELICOIDAL,BARATA,1.5,10.0,61.1,1477.0,False,BOMBA BK035-2S-G5-460-L1BA-E/G-0.75KW-VEL. FIJA,0.75,Trifasico 400V,0.65,,,
SYDEX-BK0351LG5460L1B_0_75,Sydex,BK0351LG5460L1B_0.75,TORNILLO_HELICOIDAL,BARATA,1.5,10.0,61.1,1480.0,False,BK035-1L-G5-460-L1BA-E/G-0.75KW,0.75,Trifasico 400V,0.65,,,
SYDEX-BK0152SA6220L1AAEG3E,Sydex,BK0152SA6220L1AAEG3E,TORNILLO_HELICOIDAL,BARATA,0.33,2.2,61.1,1493.0,False,BOMBA SYDEX SS 316L 0.75 KW,0.75,Trifasico 400V,0.489,,,
SYDEX-BM9S3A8F220F1BA-0_37,Sydex,BM9S3A8F220F1BA-0.37,TORNILLO_HELICOIDAL,BARATA,0.029,0.196,366.8,1506.0,False,PUMP BM9S3-A8-F220-F1BA-B/G(3B)-0.37KW,0.37,Trifasico 400V,0.53,,,
SYDEX-BM7S3A6F220F1BABG,Sydex,BM7S3A6F220F1BABG,TORNILLO_HELICOIDAL,BARATA,0.029,0.196,366.8,1630.0,False,"BOMBA BM7S3-SP005125-650,0,37KW 6P",0.37,Trifasico 400V,0.53,,,
SYDEX-BK0152SA6220L1-AAE_G,Sydex,BK0152SA6220L1-AAE/G,TORNILLO_HELICOIDAL,BARATA,0.06,0.4,61.1,1642.3,False,BOMBA SYDEX- 400 L/H- 0.75KW (VELOCIDAD FIJA),0.75,Trifasico 400V,0.089,,,
SYDEX-BK0202SG5220L1AA-E_G,Sydex,BK0202SG5220L1AA-E/G,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,1652.0,False,BOMBA CON VARIADOR-0.55KW,0.55,Trifasico 400V,0.909,,,
SYDEX-BK0391SG5460L1B-TROP,Sydex,BK0391SG5460L1B-TROP,TORNILLO_HELICOIDAL,BARATA,2.4,16.0,61.1,1662.0,False,BOMBA BK039-1S-G5-460-L1BA-E/G-MOTOR1.1KW-TROPIC.,1.1,Trifasico 400V,0.65,,,
SYDEX-BK0152SG5220L-ANSI_V,Sydex,BK0152SG5220L-ANSI+V,TORNILLO_HELICOIDAL,BARATA,0.33,2.2,61.1,1691.0,False,BOMBA BK015-2S-G5-220-L1AA-ANSI+VARIADOR MAN. INT.,0.75,Trifasico 400V,0.489,,,
SYDEX-BK0391SG5460L1BA350R,Sydex,BK0391SG5460L1BA350R,TORNILLO_HELICOIDAL,BARATA,2.4,16.0,61.1,1715.0,False,BOMBA BK039-1S-G5-460-L1BA-E/G (3E) 350 RPM,,Trifasico 400V,0.65,,,
SYDEX-BK0391SG5C460L1XBAEG,Sydex,BK0391SG5C460L1XBAEG,TORNILLO_HELICOIDAL,BARATA,2.4,16.0,61.1,1715.0,False,BOMBA TORNILLO ENTRADA GIRADA +AGUJERO SONDA,,Trifasico 400V,0.65,,,
SYDEX-BK0352SG5460L1B_0_75,Sydex,BK0352SG5460L1B_0.75,TORNILLO_HELICOIDAL,BARATA,1.5,10.0,61.1,1945.0,False,"BOMBA BK035-2S-G5-460-L1BA-E/A_0,75KW_230/400V",2.2,Trifasico 400V,0.758,,,
SYDEX-BK0391SG5F461F1BA-EG,Sydex,BK0391SG5F461F1BA-EG,TORNILLO_HELICOIDAL,BARATA,2.4,16.0,61.1,1962.0,False,BOMBA BK039-1S-G5-F461-F1BA-E/G-1.1KW,1.1,Trifasico 400V,0.65,,,
SYDEX-BHL0202SA6220L1A1QA,Sydex,BHL0202SA6220L1A1QA,TORNILLO_HELICOIDAL,BARATA,0.45,3.0,61.1,2078.0,False,BOMBA BHL020-2S-A6-220-L1QAF/F-MOTOR 0.75K,,Trifasico 400V,0.65,,,
SYDEX-BK0351SG5420L1BAEG,Sydex,BK0351SG5420L1BAEG,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.5,10.0,61.1,2090.9,False,BOMBA SYDEX,2.2,Trifasico 400V,0.758,,,
SYDEX-BK0391LG5460_2_2K_5M,Sydex,BK0391LG5460/2.2K/5M,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,0.75,5.0,61.1,2102.0,False,BOMBA BK039-1L-G5-460-L1BA-E/D-2.2KW-5M3/H;I=6.47,2.2,Trifasico 400V,0.379,,,
SYDEX-BK0391LG5460_2_2K_6M,Sydex,BK0391LG5460/2.2K/6M,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,0.9,6.0,61.1,2102.0,False,BOMBA BK039-1L-G5-460-L1BA-E/D-2.2KW-6M3/H; I=5.92,2.2,Trifasico 400V,0.455,,,
SYDEX-BK0391LG5460L1B-BRID,Sydex,BK0391LG5460L1B-BRID,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2102.0,False,PUMP BK039-1L-G5-460-L1BA-E/D-2.2KW-BRIDA,2.2,Trifasico 400V,0.65,,,
SYDEX-BK0391LG5560L1BA-E_D,Sydex,BK0391LG5560L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2102.0,False,BOMBA HIERRO FUNDIDO DN65 NBR-2.2 KW-,2.2,Trifasico 400V,0.65,Fundición,Nitrilo (NBR/Buna-N),
SYDEX-BK0451SG5460L1BAED,Sydex,BK0451SG5460L1BAED,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2175.0,False,BOMBA BK045 1S G5 460,7.5,Trifasico 400V,0.556,,,
SYDEX-BK0391LG5460L1BAE_D,Sydex,BK0391LG5460L1BAE/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2180.0,False,BOMBA SYDEX BK039-HIERRO FUNDIDO,,Trifasico 400V,0.65,Fundición,,
SYDEX-AX_BM9S3A8F220F1XBA-,Sydex,AX_BM9S3A8F220F1XBA-,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,0.029,0.196,366.8,2354.0,True,B.ATEX PT 100 AXBM9S3-A8-F220-F1XBA-B/G(3B)-0.37KW,0.37,Trifasico 400V,0.53,,,
SYDEX-BK0451SG5560L1BA-E_D,Sydex,BK0451SG5560L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2362.0,False,"BOMBA DN65,NBR,SS420B,SIC/SIC/VIT.1.5 KW,IP55",1.5,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0451SG5460L1BA-E_D,Sydex,BK0451SG5460L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2392.5,False,BOMBA BK045-1S-G5-460-L1BA-E/D-,7.5,Trifasico 400V,0.556,,,
SYDEX-BK0392SG5A460L1XBA_H,Sydex,BK0392SG5A460L1XBA+H,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2497.0,False,PUMP BK039-2S-G5A-460-L1XBA-E/D-W/HOLE PROBE+ROTAC,,Trifasico 400V,0.65,,,
SYDEX-BK0391LG5460L1XBAEA,Sydex,BK0391LG5460L1XBAEA,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2532.2,False,BOMBA CON ORIFICIO SONDA STATOR NBR ROTOR SS,,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0392SG5460L1BA_V_F,Sydex,BK0392SG5460L1BA+V.F,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2575.0,False,BOMBA SYDEX BK039- CON VENTILACION FORZADA,,Trifasico 400V,0.65,,,
SYDEX-BK0392SG5460L1X_VF_G,Sydex,BK0392SG5460L1X+VF+G,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2575.0,False,BK039-2S-G5-460-L1XBA-E/D-VEN.FORZ+GIRADA+HOLE,,Trifasico 400V,0.65,,,
SYDEX-AX_BK0352SG5460L1XBA,Sydex,AX_BK0352SG5460L1XBA,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.5,10.0,61.1,2594.0,True,BOMBA ATEX AX_BK035-2S-G5-460-L1XBA-E/G-0.75KW,0.75,Trifasico 400V,0.65,,,
SYDEX-BK0392SG5460L1B-TROP,Sydex,BK0392SG5460L1B-TROP,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2611.0,False,BOMBA BK039-2S-G5-460-L1BA-E/D+V.F+TROPICALIZD,,Trifasico 400V,0.65,,,
SYDEX-BK0451LG5360L1BU-E_G,Sydex,BK0451LG5360L1BU-E/G,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2632.0,False,BOMBA SYDEX,7.5,Trifasico 400V,0.556,,,
SYDEX-BK0451LG5560L1BA-3KW,Sydex,BK0451LG5560L1BA-3KW,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2694.0,False,BOMBA BK045-1L-G5-560-L1BA-E/D-MOTOR 3KW,3.0,Trifasico 400V,0.65,,,
SYDEX-BK0452SG5560L1BA-E_D,Sydex,BK0452SG5560L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2694.0,False,BOMBA VEL.FIJA- 3KW- STATOR:NBR-PERBUNAN- ROTOR SS,3.0,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0452SG5C560C1BA-3K,Sydex,BK0452SG5C560C1BA-3K,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2754.0,False,BK045-2S-G5-C560-C1BA-E/D-3KW,3.0,Trifasico 400V,0.65,,,
SYDEX-BHL0351LA6220L1B1QAF,Sydex,BHL0351LA6220L1B1QAF,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.5,10.0,61.1,2760.0,False,BOMBA SYDEX AISI 316 NBR DN32 0.75KW,0.75,Trifasico 400V,0.65,Acero inoxidable 316,Nitrilo (NBR/Buna-N),
SYDEX-BHL0351LA69220L1B1QA,Sydex,BHL0351LA69220L1B1QA,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.5,10.0,61.1,2760.0,False,BOMBA SYDEX SS316L-0.75KW-CIERRE:SIL-SIL-NBR+QUENC,0.75,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0152SG5F220F1AQAEG,Sydex,BK0152SG5F220F1AQAEG,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,0.33,2.2,61.1,2781.82,False,BOMBA BK015-2S-G5-F220-F1AQA-E/G-0.75KW,0.75,Trifasico 400V,0.489,,,
SYDEX-BK0392SG5A460L1XBAED,Sydex,BK0392SG5A460L1XBAED,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2797.3,False,BOMBA SYDEX BK039-2S-G5A-460-L1XBA-E/D (4I),,Trifasico 400V,0.65,,,
SYDEX-BK0391SA6F221F1-VENF,Sydex,BK0391SA6F221F1-VENF,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2804.0,False,BOMBA BK0391SA6F221F1BA-E/D + VENT. FORZADA,,Trifasico 400V,0.65,,,
SYDEX-BK0451SG5460L1BA_1_5,Sydex,BK0451SG5460L1BA_1.5,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2829.0,False,BOMBA BK045-1S-G5-460-L1BA-E/A_1.5KW_IE3_230/400V,7.5,Trifasico 400V,0.556,,,
SYDEX-BK0651LA6220L1BQA-F,Sydex,BK0651LA6220L1BQA-F,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,10.5,70.0,61.1,2888.0,False,BOMBA BK065-1L-A6-220-L1BQA-F/D,18.5,Trifasico 400V,0.631,,,
SYDEX-BK0391SG5460L1BA-E_D,Sydex,BK0391SG5460L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,2928.2,False,BOMBA TORNILLOHELICOIDAL CON VARIADOR,,Trifasico 400V,0.65,,,
SYDEX-BK0521LG5C561C1BA-ED,Sydex,BK0521LG5C561C1BA-ED,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,5.25,35.0,61.1,2990.0,False,BK052-1L-G5-C561-C1BA-E/D-STATOR CSM-HYPALON-4KW,4.0,Trifasico 400V,0.65,,Hypalon (CSM),
SYDEX-BK0451SA6220L1BAE_D,Sydex,BK0451SA6220L1BAE/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,2992.0,False,BOMBA BK045-STATOR NBR;CIERRE MEC:SIL-SIL-VIT-2.2K,2.2,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0451SG5460_VAR,Sydex,BK0451SG5460+VAR,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,3002.0,False,PUMP BK045-1S-G5-460-L1BA-E/D+VAR20/1_MOT:1.5KW,1.5,Trifasico 400V,0.65,,,
SYDEX-BK0351LA62B0L1BA-E_D,Sydex,BK0351LA62B0L1BA-E/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.5,10.0,61.1,3010.91,False,BK035-1L-A6-2B0-L1BA-E/D -0.75KW,0.75,Trifasico 400V,0.65,,,
SYDEX-BK0324SG5400L1BA-3KW,Sydex,BK0324SG5400L1BA-3KW,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.425,9.5,60.0,3167.0,False,BK032-4S-G5-400-L1BA-E/D- 3KW,3.0,Trifasico 400V,0.53,,,
SYDEX-BK0522SG5560L1BAED,Sydex,BK0522SG5560L1BAED,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,1.05,7.0,61.1,3179.0,False,BOMBA BK052-2S-G5-5-6-0-L1BA-ED- 4KW-7M3/H,4.0,Trifasico 400V,0.292,,,
SYDEX-BK0391LA6220L1BQAFD,Sydex,BK0391LA6220L1BQAFD,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,3201.0,False,BOMBA BK039-1L-A6-220-L1BQA-F/D(4I)-SS316,,Trifasico 400V,0.65,Acero inoxidable 316,,
SYDEX-BK0451LG5560L1BAE_D,Sydex,BK0451LG5560L1BAE/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,3220.0,False,BOMBA TORN.HELIC.- MOTOR 3KW,3.0,Trifasico 400V,0.65,,,
SYDEX-BK0391LG5460L1BA_VAR,Sydex,BK0391LG5460L1BA+VAR,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,3226.0,False,BOMBA BK039-1L-G5-460-L1BA-E/D+ VARIADOR -1.5KW,1.5,Trifasico 400V,0.65,,,
SYDEX-BK0521LG5360L1BUE_D,Sydex,BK0521LG5360L1BUE/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,5.25,35.0,61.1,3229.0,False,BOMBA DE TORNILLO HELICOIDAL- 4KW,4.0,Trifasico 400V,0.65,,,
SYDEX-BK0451LA6220L1B1QAED,Sydex,BK0451LA6220L1B1QAED,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,3.75,25.0,61.1,3311.0,False,BOMBA SYDEX SS316L;STATOR:NBR;ROTOR:SS316L,7.5,Trifasico 400V,0.556,,Nitrilo (NBR/Buna-N),
SYDEX-BK0392SA62BOL1BQAA7D,Sydex,BK0392SA62BOL1BQAA7D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,2.4,16.0,61.1,3385.0,False,"BOMBA INOX. ROTOR INOX CROMADO. 2,2KW",2.2,Trifasico 400V,0.65,,,
SYDEX-BK0521L-G5560L1XBAEA,Sydex,BK0521L-G5560L1XBAEA,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,5.25,35.0,61.1,3468.0,False,BOMBA CON ALOJAMIENTO SONDA  STATOR NBR ROTOR SS,11.0,Trifasico 400V,0.53,,Nitrilo (NBR/Buna-N),
SYDEX-BK0521LG5560L1BAE_D,Sydex,BK0521LG5560L1BAE/D,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,5.25,35.0,61.1,3495.8,False,BOMBA TORNILLO HELICOIDAL -,11.0,Trifasico 400V,0.53,,,
SYDEX-BK0521LG5560L1BA-4KW,Sydex,BK0521LG5560L1BA-4KW,TORNILLO_HELICOIDAL,CALIDAD_PRECIO,5.25,35.0,61.1,3552.0,False,BOMBA BK052-1L-G5-560-L1BA-E/D- MOTOR 4KW,4.0,Trifasico 400V,0.65,,,
SYDEX-BK0391LA6220L1BA_VF,Sydex,BK0391LA6220L1BA+VF,TORNILLO_HELICOIDAL,PREMIUM,2.4,16.0,61.1,3566.0,False,BOMBA SYDEX BK039-1L-A6-220-L1BA-E/D-VENT.FORZADA,,Trifasico 400V,0.65,,,
SYDEX-BW0391SA6220L4Z1BF_F,Sydex,BW0391SA6220L4Z1BF/F,TORNILLO_HELICOIDAL,PREMIUM,2.4,16.0,61.1,3745.5,False,BOMBA SYDEX SS316 SANITARIA,,Trifasico 400V,0.65,Acero inoxidable 316,,
SYDEX-BK0351LA6220L1BAEA,Sydex,BK0351LA6220L1BAEA,TORNILLO_HELICOIDAL,PREMIUM,1.5,10.0,61.1,3803.8,False,BOMBA SYDEX BK035,2.2,Trifasico 400V,0.758,,,
SYDEX-BK0651LG5560L1BA-E_D,Sydex,BK0651LG5560L1BA-E/D,TORNILLO_HELICOIDAL,PREMIUM,10.5,70.0,61.1,4092.0,False,"BOMBA BK065-1L- 5,5KW-STATOR=NBR;ROTOR=SS420B",5.5,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0451LA6220L1BAFD,Sydex,BK0451LA6220L1BAFD,TORNILLO_HELICOIDAL,PREMIUM,3.75,25.0,61.1,4120.6,False,BOMBA DE TORNILLO HELICOIDAL,7.5,Trifasico 400V,0.556,,,
SYDEX-BHL0391LA6220L1B1QAF,Sydex,BHL0391LA6220L1B1QAF,TORNILLO_HELICOIDAL,PREMIUM,2.4,16.0,61.1,4262.0,False,BOMBA SYDEX AISI 316 NBR 2.2 KW,2.2,Trifasico 400V,0.65,Acero inoxidable 316,Nitrilo (NBR/Buna-N),
SYDEX-BK0751SG5560L1B-4_5K,Sydex,BK0751SG5560L1B-4.5K,TORNILLO_HELICOIDAL,PREMIUM,16.5,110.0,50.9,4289.0,False,BOMBA SYDEX BK075-1S-G5-560-L1BA-E/D-MOTOR 5.5KW,5.5,Trifasico 400V,0.65,,,
SYDEX-SYFLEX25C-B-NR_1_1KW,Sydex,SYFLEX25C-B-NR_1.1KW,TORNILLO_HELICOIDAL,PREMIUM,0.525,3.5,60.0,4400.0,False,BOMBA SYFLEX 25C-B-NR-E/0N_MOTOR1.1KW-70RPM,1.1,Trifasico 400V,0.53,,Caucho natural (NR),
SYDEX-BK0522SG5560L1BAE_VF,Sydex,BK0522SG5560L1BAE+VF,TORNILLO_HELICOIDAL,PREMIUM,5.25,35.0,61.1,4444.0,False,BOMBA HUSILLO+ VENTILACION FORZADA,11.0,Trifasico 400V,0.53,,,
SYDEX-BHL0391LA69220L1B1QA,Sydex,BHL0391LA69220L1B1QA,TORNILLO_HELICOIDAL,PREMIUM,2.4,16.0,61.1,4477.32,False,BOMBA SYDEX-SS316L-2.2KW-C.MEC:SIL-SIL-NBR+QUENCH,2.2,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BK0152SA6220L1KAAF_G,Sydex,BK0152SA6220L1KAAF/G,TORNILLO_HELICOIDAL,PREMIUM,0.33,2.2,61.1,4526.0,False,BOMBA 0.55KW  CERT.2.20EN 10204,0.55,Trifasico 400V,0.667,,,
SYDEX-BK0652SG5560L1BAED,Sydex,BK0652SG5560L1BAED,TORNILLO_HELICOIDAL,PREMIUM,1.8,12.0,61.1,4588.0,False,BOMBA BK065-2S-G5-5-6-0-L1-BA-ED-7.5KW-12M3/H,7.5,Trifasico 400V,0.267,,,
SYDEX-BK0651LG5560L11A-E_D,Sydex,BK0651LG5560L11A-E/D,TORNILLO_HELICOIDAL,PREMIUM,10.5,70.0,61.1,4918.0,False,BOMBA BK065-1L-G5-560-L11A-E/D-7.5KW,7.5,Trifasico 400V,0.65,,,
SYDEX-BK0522SG5C560C1BA-4K,Sydex,BK0522SG5C560C1BA-4K,TORNILLO_HELICOIDAL,PREMIUM,5.25,35.0,61.1,5035.0,False,BOMBA BK052-2S-G5-C560-C1BA-E/D-4KW,4.0,Trifasico 400V,0.65,,,
SYDEX-BK0651LG5560L1BQAE_D,Sydex,BK0651LG5560L1BQAE/D,TORNILLO_HELICOIDAL,PREMIUM,10.5,70.0,61.1,5088.0,False,BOMBA SYDEX 7.5 KW  4P B5,7.5,Trifasico 400V,0.65,,,
SYDEX-BK0651LG5560L1BAE_D,Sydex,BK0651LG5560L1BAE/D,TORNILLO_HELICOIDAL,PREMIUM,10.5,70.0,61.1,5627.6,False,BOMBA SYDEX;7.5KW-SIL/SIL/VIT-STATOR: NBR,7.5,Trifasico 400V,0.65,,Nitrilo (NBR/Buna-N),
SYDEX-BHL0451LA6220L1B1QAF,Sydex,BHL0451LA6220L1B1QAF,TORNILLO_HELICOIDAL,PREMIUM,3.75,25.0,61.1,5830.0,False,BOMBA TORNILLO HELICOIDAL,7.5,Trifasico 400V,0.556,,,
SYDEX-BK0751LG5360L1-7_5KW,Sydex,BK0751LG5360L1-7.5KW,TORNILLO_HELICOIDAL,PREMIUM,16.5,110.0,50.9,6275.0,False,BOMBA BK075-1L-G5-360-L1BA-E/D-7.5KW,7.5,Trifasico 400V,0.65,,,
SYDEX-BK0751LG5360L1_CARRO,Sydex,BK0751LG5360L1+CARRO,TORNILLO_HELICOIDAL,PREMIUM,16.5,110.0,50.9,6586.0,False,BOMBA BK075-1L-G5-360-L1BA-P/D+ TROLLEY,18.5,Trifasico 400V,0.826,,,
